country,year,population,e_waste_generated_kt,eee_put_on_market_kt,e_waste_collection_rate,e_waste_formally_collected_kt,e_waste_imported_kt,e_waste_exported_kt,e_waste_generated_per_capita,eee_put_on_market_per_capita,temperature_exchange_equipment_kt,screens_kt,lamps_kt,large_equipment_kt,small_equipment_kt,small_it_kt,source_file,country_clean,iso3,gdp_per_capita,average_household_size,ewaste_management_collection_rate,ewaste_generated_kg_inh,eee_placed_on_market_kg_inh,ewaste_formally_collected_kg_inh,generated_ewaste_plastic_kg_inh,generated_bfrs_from_ewaste_kg_inh,value_x,value_y,category_x,share_value_x,category_y,share_value_y
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,lamps,0.08,small_equipment,0.39
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,lamps,0.08,small_it,0.07
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,large_equipment,0.22,temperature_exchange_equipment,0.2
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,large_equipment,0.22,screens_and_monitors,0.03
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,large_equipment,0.22,lamps,0.06
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,large_equipment,0.22,large_equipment,0.25
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,large_equipment,0.22,small_equipment,0.39
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,large_equipment,0.22,small_it,0.07
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_equipment,0.39,temperature_exchange_equipment,0.2
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_equipment,0.39,screens_and_monitors,0.03
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_equipment,0.39,lamps,0.06
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_equipment,0.39,large_equipment,0.25
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_equipment,0.39,small_equipment,0.39
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_equipment,0.39,small_it,0.07
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_it,0.11,temperature_exchange_equipment,0.2
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_it,0.11,screens_and_monitors,0.03
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_it,0.11,lamps,0.06
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_it,0.11,large_equipment,0.25
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_it,0.11,small_equipment,0.39
Bolivia (Plurinational State of),2020,11862346,82,82,3,2,,,6.9,6.9,11,5,2,19,38,7,e-waste-2020_fixed.csv,bolivia plurinational state of,BOL,9110.0,3.5,0.04,4.7,7.5,0.2,1.2,0.1,,,small_it,0.11,small_it,0.07
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,temperature_exchange_equipment,0.26,temperature_exchange_equipment,0.34
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,temperature_exchange_equipment,0.26,screens_and_monitors,0.09
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,temperature_exchange_equipment,0.26,lamps,0.01
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,temperature_exchange_equipment,0.26,large_equipment,0.23
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,temperature_exchange_equipment,0.26,small_equipment,0.29
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,temperature_exchange_equipment,0.26,small_it,0.05
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,screens_and_monitors,0.15,temperature_exchange_equipment,0.34
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,screens_and_monitors,0.15,screens_and_monitors,0.09
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,screens_and_monitors,0.15,lamps,0.01
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,screens_and_monitors,0.15,large_equipment,0.23
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,screens_and_monitors,0.15,small_equipment,0.29
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,screens_and_monitors,0.15,small_it,0.05
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,lamps,0.02,temperature_exchange_equipment,0.34
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,lamps,0.02,screens_and_monitors,0.09
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,lamps,0.02,lamps,0.01
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,lamps,0.02,large_equipment,0.23
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,lamps,0.02,small_equipment,0.29
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,lamps,0.02,small_it,0.05
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,large_equipment,0.16,temperature_exchange_equipment,0.34
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,large_equipment,0.16,screens_and_monitors,0.09
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,large_equipment,0.16,lamps,0.01
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,large_equipment,0.16,large_equipment,0.23
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,large_equipment,0.16,small_equipment,0.29
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,large_equipment,0.16,small_it,0.05
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_equipment,0.34,temperature_exchange_equipment,0.34
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_equipment,0.34,screens_and_monitors,0.09
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_equipment,0.34,lamps,0.01
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_equipment,0.34,large_equipment,0.23
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_equipment,0.34,small_equipment,0.29
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_equipment,0.34,small_it,0.05
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_it,0.07,temperature_exchange_equipment,0.34
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_it,0.07,screens_and_monitors,0.09
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_it,0.07,lamps,0.01
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_it,0.07,large_equipment,0.23
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_it,0.07,small_equipment,0.29
Chile (Republic of),2020,19206688,214,349,3,7,,,11.1,18.2,50,21,4,60,64,15,e-waste-2020_fixed.csv,chile republic of,CHL,25154.0,3.6,0.05,7.9,13.4,0.4,2.1,0.2,,,small_it,0.07,small_it,0.05
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,temperature_exchange_equipment,0.16,temperature_exchange_equipment,0.25
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,temperature_exchange_equipment,0.16,screens_and_monitors,0.1
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,temperature_exchange_equipment,0.16,lamps,0.03
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,temperature_exchange_equipment,0.16,large_equipment,0.15
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,temperature_exchange_equipment,0.16,small_equipment,0.41
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,temperature_exchange_equipment,0.16,small_it,0.07
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,screens_and_monitors,0.11,temperature_exchange_equipment,0.25
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,screens_and_monitors,0.11,screens_and_monitors,0.1
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,screens_and_monitors,0.11,lamps,0.03
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,screens_and_monitors,0.11,large_equipment,0.15
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,screens_and_monitors,0.11,small_equipment,0.41
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,screens_and_monitors,0.11,small_it,0.07
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,lamps,0.04,temperature_exchange_equipment,0.25
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,lamps,0.04,screens_and_monitors,0.1
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,lamps,0.04,lamps,0.03
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,lamps,0.04,large_equipment,0.15
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,lamps,0.04,small_equipment,0.41
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,lamps,0.04,small_it,0.07
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,large_equipment,0.15,temperature_exchange_equipment,0.25
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,large_equipment,0.15,screens_and_monitors,0.1
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,large_equipment,0.15,lamps,0.03
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,large_equipment,0.15,large_equipment,0.15
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,large_equipment,0.15,small_equipment,0.41
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,large_equipment,0.15,small_it,0.07
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_equipment,0.49,temperature_exchange_equipment,0.25
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_equipment,0.49,screens_and_monitors,0.1
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_equipment,0.49,lamps,0.03
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_equipment,0.49,large_equipment,0.15
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_equipment,0.49,small_equipment,0.41
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_equipment,0.49,small_it,0.07
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_it,0.1,temperature_exchange_equipment,0.25
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_it,0.1,screens_and_monitors,0.1
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_it,0.1,lamps,0.03
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_it,0.1,large_equipment,0.15
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_it,0.1,small_equipment,0.41
Ecuador,2020,17487163,101,120,3,3,,,5.8,6.9,20,9,3,14,46,9,e-waste-2020_fixed.csv,ecuador,ECU,11878.0,3.8,0.04,5.1,7.5,0.2,1.7,0.2,,,small_it,0.1,small_it,0.07
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,temperature_exchange_equipment,0.17,temperature_exchange_equipment,0.22
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,temperature_exchange_equipment,0.17,screens_and_monitors,0.12
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,temperature_exchange_equipment,0.17,lamps,0.05
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,temperature_exchange_equipment,0.17,large_equipment,0.13
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,temperature_exchange_equipment,0.17,small_equipment,0.36
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,temperature_exchange_equipment,0.17,small_it,0.12
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,screens_and_monitors,0.14,temperature_exchange_equipment,0.22
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,screens_and_monitors,0.14,screens_and_monitors,0.12
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,screens_and_monitors,0.14,lamps,0.05
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,screens_and_monitors,0.14,large_equipment,0.13
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,screens_and_monitors,0.14,small_equipment,0.36
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,screens_and_monitors,0.14,small_it,0.12
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,lamps,0.07,temperature_exchange_equipment,0.22
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,lamps,0.07,screens_and_monitors,0.12
Guatemala,2020,17231172,82,113,0,0,,,4.7,6.5,16,8,3,10,37,8,e-waste-2020_fixed.csv,guatemala,GTM,17667.0,4.8,0.0,2.9,4.7,,0.9,0.1,,,lamps,0.07,lamps,0.05
